738.058
856.217
791.777
731.113
738.838
704.333
708.217
719.522
713.591
733.769
725.046
712.02
725.276
716.606
710.536
706.726
737.062
744.654
733.464
708.128
744.682
730.549
742.021
722.457
785.792
764.052
782.507
741.921
785.637
733.212
730.057
765.033
725.015
706.738
868.913
743.075
755.079
707.247
783.601
802.008
715.751
708.269
758.455
731.346
720.39
698.917
760.732
1780.14
1326.76
1680.6
1587.94
5949.49
710.938
710.396
693.993
786.315
715.587
707.629
736.95
727.379
705.354
741.958
888.906
699.497
700.001
691.388
704.613
700.592
740.928
760.618
698.525
755.692
702.399
695.329
753.728
696.299
738.082
692.212
764.853
688.409
722.869
697.43
745.834
691.792
728.764
699.737
1339.37
733.391
691.893
725.088
732.009
705.181
773.102
700.234
706.75
736.08
690.518
695.123
770.904
693.774
686.931
713.809
686.117
745.688
705.641
691.951
699.4
786.856
690.052
714.455
692.681
731.226
722.249
726.985
698.855
743.7
712.498
732.214
696.498
756.374
701.746
704.249
723.914
715.946
789.775
688.826
718.874
714.647
763.067
702.303
743.801
697.783
772.244
693.032
704.073
704.486
747.41
694.985
764.27
689.11
728.768
692.824
748.652
684.689
691.935
725.527
738.799
764.191
695.393
759.682
695.56
791.474
696.727
770.562
690.766
736.017
720.817
772.459
694.31
724.807
692.852
737.022
708.069
691.921
764.142
693.729
721.504
697.407
795.715
689.968
710.266
689.092
745.873
689.661
815.335
694.151
712.126
813.275
697.288
697.428
684.008
783.289
692.305
769.133
721.233
761.171
751.549
826.073
782.441
690.793
692.835
690.352
705.896
688.215
700.41
692.277
693.131
702.539
700.446
708.791
